deal_id,creator_id,brand,niche,platform,content_format,follower_count,follower_tier,engagement_rate,offered_rate_usd,market_rate_usd,offer_vs_market_pct,negotiated_rate_usd,usage_rights_included,usage_rights_fee_usd,exclusivity_months,exclusivity_fee_usd,total_deal_value_usd,payment_terms_days,kill_fee_included,revision_rounds_allowed,deal_date,status,used_ai_benchmark,rate_recovered_usd,offer_percentile,is_below_market,market_gap_usd
DEA01715,CRE0128,Toptal,Comedy & Entertainment,Substack,Newsletter,45692,Micro,0.5429,2871.63,3729.95,-23.0,3916.45,False,0.0,12,3916.45,7832.9,60,True,Unlimited,2026-01-01,Completed,True,1044.82,0.857,True,858.32
DEA01716,CRE0218,Raycon,Beauty & Fashion,Instagram,Dedicated Video,221864,Mid,0.0271,4270.88,5921.09,-27.9,6217.14,True,2184.54,0,0.0,8401.68,45,False,5,2025-11-04,In Progress,False,1946.26,0.889,True,1650.21
DEA01717,CRE0344,Acorns,Technology & Software,TikTok,TikTok,13281,Micro,0.0605,167.65,273.46,-38.7,205.66,True,88.44,3,51.41,345.51,30,True,3,2025-10-28,Completed,False,38.01,0.167,True,105.81
DEA01718,CRE0212,Audible,Home Decor & Interior Design,YouTube,Story Series,60078,Micro,0.052,479.54,638.66,-24.9,599.1,True,253.11,0,0.0,852.21,90,True,3,2025-10-01,In Progress,True,119.56,0.5,True,159.12
DEA01719,CRE0021,Morning Brew,Travel & Adventure,YouTube,Reel,192795,Mid,0.0409,2594.36,3207.66,-19.1,2824.12,False,0.0,6,1412.06,4236.18,15,False,2,2025-11-06,Completed,False,229.76,0.444,True,613.3
DEA01720,CRE0524,HelloFresh,Personal Development,Twitter/X,Reel,480117,Mid,0.0204,4539.81,6902.64,-34.2,6220.59,False,0.0,6,3110.3,9330.89,45,False,2,2025-10-09,Declined,True,1680.78,0.714,True,2362.83
DEA01721,CRE0129,NordVPN,Music & Audio Production,Substack,Reel,455375,Mid,0.3687,12362.81,18027.66,-31.4,14543.55,True,5166.17,0,0.0,19709.72,30,False,5,2026-02-02,Declined,True,2180.74,0.889,True,5664.85
DEA01722,CRE0164,NordVPN,Home Decor & Interior Design,Twitter/X,Integration,41485,Micro,0.0132,304.99,540.7,-43.6,466.83,False,0.0,0,0.0,466.83,30,True,1,2025-07-24,In Progress,True,161.84,0.5,True,235.71
DEA01723,CRE0440,Dollar Shave Club,Science & Space,Instagram,Newsletter,109436,Mid,0.0399,2045.12,2430.78,-15.9,2535.25,True,1036.87,1,211.27,3783.39,15,False,2,2026-02-18,Declined,False,490.13,0.5,True,385.66
DEA01724,CRE0092,Hubspot,Music & Audio Production,Substack,Newsletter,428309,Mid,0.2385,12218.99,17346.06,-29.6,18131.88,False,0.0,3,4532.97,22664.85,45,False,3,2025-11-23,Declined,True,5912.89,0.778,True,5127.07
DEA01725,CRE0435,Magic Spoon,Gaming & Esports,Instagram,Reel,41067,Micro,0.0442,584.27,710.48,-17.8,698.81,True,280.15,0,0.0,978.96,45,False,3,2026-01-15,Completed,True,114.54,0.625,True,126.21
DEA01726,CRE0055,ExpressVPN,Business & Entrepreneurship,Instagram,Integration,776030,Macro,0.0213,10803.31,14324.99,-24.6,13291.14,True,4835.24,0,0.0,18126.38,30,False,3,2025-08-11,Declined,False,2487.83,0.75,True,3521.68
DEA01727,CRE0451,Magic Spoon,Pet Care,YouTube,Story Series,358413,Mid,0.0661,1602.49,3962.63,-59.6,1897.92,True,872.94,1,158.16,2929.02,45,True,3,2025-04-17,Declined,False,295.43,0.3,True,2360.14
DEA01728,CRE0554,Shopify,Technology & Software,Twitter/X,Dedicated Video,124353,Mid,0.0242,3078.35,4867.76,-36.8,4823.48,False,0.0,0,0.0,4823.48,90,True,2,2026-02-02,Completed,True,1745.13,0.8,True,1789.41
DEA01729,CRE0533,NordVPN,Gaming & Esports,Instagram,Instagram Post,244205,Mid,0.0539,1856.79,3598.29,-48.4,1993.0,False,0.0,12,1993.0,3986.0,60,False,2,2025-12-23,Negotiating,False,136.21,0.222,True,1741.5
DEA01730,CRE0542,ExpressVPN,Photography & Videography,LinkedIn,Instagram Post,839594,Macro,0.0217,5657.32,8309.35,-31.9,5746.75,False,0.0,3,1436.69,7183.44,15,False,5,2026-02-06,In Progress,False,89.43,0.429,True,2652.03
DEA01731,CRE0283,Public,Pet Care,Instagram,Story Series,482280,Mid,0.0187,1994.04,3666.47,-45.6,3053.78,True,1520.98,6,1526.89,6101.65,30,True,1,2025-08-28,Negotiating,True,1059.74,0.667,True,1672.43
DEA01732,CRE0315,LastPass,Science & Space,YouTube,Instagram Post,271256,Mid,0.0676,1800.27,3957.96,-54.5,2728.13,False,0.0,3,682.03,3410.16,90,True,1,2025-09-16,Completed,True,927.86,0.25,True,2157.69
DEA01733,CRE0068,MVMT Watches,Sustainable Living,YouTube,Reel,476014,Mid,0.0554,5920.69,7013.32,-15.6,7363.99,False,0.0,12,7363.99,14727.98,60,True,3,2025-05-22,In Progress,False,1443.3,1.0,True,1092.63
DEA01734,CRE0187,Noom,Photography & Videography,Substack,Story Series,33868,Micro,0.3292,428.35,856.11,-50.0,502.93,True,217.7,6,251.47,972.1,90,False,3,2025-07-25,Completed,False,74.58,0.333,True,427.76
DEA01735,CRE0030,Raycon,Comedy & Entertainment,TikTok,Story Series,14746,Micro,0.0672,129.66,153.16,-15.3,160.82,False,0.0,12,160.82,321.64,60,False,5,2025-05-17,Negotiating,False,31.16,0.2,True,23.5
DEA01736,CRE0351,Raycon,Business & Entrepreneurship,Instagram,Integration,772789,Macro,0.0339,11285.52,17100.32,-34.0,13036.77,True,4929.05,0,0.0,17965.82,90,True,2,2025-08-17,Negotiating,False,1751.25,1.0,True,5814.8
DEA01737,CRE0433,MVMT Watches,Pet Care,Substack,Newsletter,23022,Micro,0.6811,862.98,2150.52,-59.9,1121.04,False,0.0,1,93.42,1214.46,15,True,3,2025-06-29,Declined,True,258.06,0.333,True,1287.54
DEA01738,CRE0162,Toptal,Language Learning,TikTok,Reel,370733,Mid,0.0695,3978.25,5608.53,-29.1,5888.96,False,0.0,3,1472.24,7361.2,30,True,Unlimited,2026-01-08,In Progress,True,1910.71,0.909,True,1630.28
DEA01739,CRE0515,LastPass,Parenting & Family,LinkedIn,Newsletter,462671,Mid,0.0372,4558.69,8539.63,-46.6,5245.24,True,1726.49,3,1311.31,8283.04,30,True,5,2025-09-26,Completed,False,686.55,0.778,True,3980.94
DEA01740,CRE0114,Wix,Comedy & Entertainment,Substack,Newsletter,372142,Mid,0.1587,8249.82,11689.86,-29.4,9509.01,False,0.0,6,4754.51,14263.52,30,True,5,2025-09-19,Declined,True,1259.19,0.5,True,3440.04
DEA01741,CRE0184,ExpressVPN,Home Decor & Interior Design,Substack,Integration,104385,Mid,0.6071,3629.92,7919.64,-54.2,5037.81,True,1801.19,2,839.63,7678.63,45,True,2,2026-01-08,Negotiating,True,1407.89,0.125,True,4289.72
DEA01742,CRE0023,Skillshare,Beauty & Fashion,Instagram,TikTok,44832,Micro,0.0522,322.56,761.2,-57.6,415.3,False,0.0,0,0.0,415.3,30,False,3,2025-05-10,Negotiating,False,92.74,0.444,True,438.64
DEA01743,CRE0291,Canva,Science & Space,Instagram,Instagram Post,432342,Mid,0.0478,5008.81,6493.02,-22.9,6197.84,True,2984.83,3,1549.46,10732.13,90,True,2,2025-07-06,Completed,False,1189.03,0.833,True,1484.21
DEA01744,CRE0115,Ridge Wallet,Science & Space,Substack,Reel,79922,Micro,0.5322,1591.72,4949.62,-67.8,2469.99,True,881.71,6,1234.99,4586.69,30,False,2,2025-12-25,In Progress,False,878.27,0.556,True,3357.9
DEA01745,CRE0076,Canva,Food & Cooking,LinkedIn,Integration,3312,Nano,0.0167,31.92,44.7,-28.6,46.94,True,14.43,2,7.82,69.19,60,True,1,2025-04-14,Declined,True,15.02,1.0,True,12.78
DEA01746,CRE0336,Shopify,Finance & Investing,Instagram,Reel,330274,Mid,0.025,2762.1,6788.58,-59.3,3168.03,True,1091.26,3,792.01,5051.3,30,True,2,2025-09-08,Declined,False,405.93,0.727,True,4026.48
DEA01747,CRE0311,NordVPN,Technology & Software,YouTube,Dedicated Video,42183,Micro,0.0463,1183.98,1937.13,-38.9,1691.44,True,807.7,0,0.0,2499.14,90,True,1,2025-06-12,Completed,False,507.46,0.8,True,753.15
DEA01748,CRE0515,Audible,Science & Space,Instagram,Integration,5407,Nano,0.0321,68.26,94.75,-28.0,99.49,False,0.0,2,16.58,116.07,45,False,3,2025-06-20,In Progress,False,31.23,0.667,True,26.49
DEA01749,CRE0241,Blue Apron,Pet Care,Twitter/X,Story Series,955389,Macro,0.026,4572.86,7821.0,-41.5,4868.84,True,2351.39,0,0.0,7220.23,30,True,1,2025-09-18,Completed,True,295.98,0.5,True,3248.14
DEA01750,CRE0229,Manscaped,Music & Audio Production,Substack,Instagram Post,211304,Mid,0.2914,4115.45,6336.59,-35.1,5071.7,True,1549.82,0,0.0,6621.52,30,True,2,2025-05-02,Negotiating,False,956.25,0.333,True,2221.14
DEA01751,CRE0447,Hover,Finance & Investing,Twitter/X,Story Series,13394,Micro,0.0299,106.14,200.93,-47.2,119.31,True,43.38,0,0.0,162.69,30,True,2,2025-12-17,Completed,False,13.17,0.167,True,94.79
DEA01752,CRE0167,Blue Apron,Comedy & Entertainment,LinkedIn,Instagram Post,469725,Mid,0.0361,2213.61,4978.62,-55.5,2401.09,False,0.0,1,200.09,2601.18,30,True,2,2026-03-07,In Progress,False,187.48,0.625,True,2765.01
DEA01753,CRE0098,Hubspot,Sustainable Living,LinkedIn,Newsletter,75041,Micro,0.0222,497.47,1356.29,-63.3,511.1,False,0.0,0,0.0,511.1,90,True,Unlimited,2025-11-21,Completed,False,13.63,0.875,True,858.82
DEA01754,CRE0370,Public,Comedy & Entertainment,Instagram,Reel,6250,Nano,0.0316,27.37,77.46,-64.7,33.8,False,0.0,12,33.8,67.6,45,True,3,2025-12-26,Completed,False,6.43,1.0,True,50.09
DEA01755,CRE0489,Toptal,Beauty & Fashion,Twitter/X,Newsletter,135008,Mid,0.0139,1378.61,2391.38,-42.4,1948.08,True,764.43,0,0.0,2712.51,30,False,2,2025-07-13,Completed,False,569.47,0.2,True,1012.77
DEA01756,CRE0048,MasterClass,Science & Space,TikTok,Story Series,80413,Micro,0.052,701.25,973.4,-28.0,786.0,False,0.0,1,65.5,851.5,30,True,3,2025-09-19,Completed,False,84.75,0.75,True,272.15
DEA01757,CRE0323,Ridge Wallet,Food & Cooking,Instagram,Instagram Post,144836,Mid,0.0402,1158.01,1665.85,-30.5,1206.76,True,452.01,3,301.69,1960.46,30,True,1,2026-02-23,Negotiating,False,48.75,0.286,True,507.84
DEA01758,CRE0499,Airtable,Finance & Investing,YouTube,Reel,51165,Micro,0.0282,673.6,985.03,-31.6,1034.28,True,439.22,1,86.19,1559.69,30,False,1,2025-05-01,Completed,True,360.68,0.5,True,311.43
DEA01759,CRE0542,Magic Spoon,Business & Entrepreneurship,LinkedIn,Reel,176160,Mid,0.02,1298.63,3465.67,-62.5,1872.68,True,928.16,3,468.17,3269.01,90,False,2,2025-11-23,In Progress,False,574.05,0.2,True,2167.04
DEA01760,CRE0375,MasterClass,Science & Space,Instagram,Dedicated Video,67344,Micro,0.0354,1654.15,2049.45,-19.3,2151.92,True,1041.53,2,358.65,3552.1,90,True,2,2025-07-26,Negotiating,False,497.77,1.0,True,395.3
DEA01761,CRE0203,Monday.com,Technology & Software,Substack,Newsletter,353950,Mid,0.4194,25735.43,30875.97,-16.6,26323.06,False,0.0,3,6580.77,32903.83,30,False,2,2025-04-07,Negotiating,False,587.63,0.933,True,5140.54
DEA01762,CRE0129,Grammarly,Pet Care,Instagram,TikTok,72759,Micro,0.0471,551.18,1012.28,-45.6,582.92,True,271.68,0,0.0,854.6,45,True,2,2025-10-12,Completed,True,31.74,0.7,True,461.1
DEA01763,CRE0185,Blue Apron,Business & Entrepreneurship,Twitter/X,Reel,79795,Micro,0.0151,817.5,1437.09,-43.1,996.03,True,382.07,3,249.01,1627.11,60,False,5,2025-06-24,Completed,True,178.53,0.375,True,619.59
DEA01764,CRE0362,Manscaped,Photography & Videography,LinkedIn,Reel,703567,Macro,0.014,6050.41,8499.05,-28.8,6862.23,True,2513.73,0,0.0,9375.96,15,False,3,2025-11-25,Negotiating,True,811.82,0.571,True,2448.64
DEA01765,CRE0133,Factor Meals,Music & Audio Production,Twitter/X,Reel,308564,Mid,0.0128,3260.82,3946.0,-17.4,4143.3,False,0.0,12,4143.3,8286.6,30,True,3,2025-10-08,Completed,False,882.48,1.0,True,685.18
DEA01766,CRE0015,Manscaped,Education & Online Courses,LinkedIn,Newsletter,4357902,Mega,0.0159,47001.07,90208.83,-47.9,70118.29,False,0.0,0,0.0,70118.29,45,True,2,2025-07-21,Declined,False,23117.22,1.0,True,43207.76
DEA01767,CRE0031,Manscaped,Travel & Adventure,LinkedIn,Newsletter,592070,Macro,0.0195,6110.43,12139.72,-49.7,8339.41,True,2661.58,1,694.95,11695.94,15,True,5,2025-07-19,In Progress,False,2228.98,0.5,True,6029.29
DEA01768,CRE0469,Acorns,Beauty & Fashion,LinkedIn,Instagram Post,1974348,Mega,0.0344,17715.94,21849.17,-18.9,18003.17,True,7553.98,2,3000.53,28557.68,45,True,2,2026-03-05,Declined,True,287.23,0.5,True,4133.23
DEA01769,CRE0581,Wix,Home Decor & Interior Design,Instagram,Integration,616785,Macro,0.0231,5442.54,9409.35,-42.2,6153.72,True,2031.88,1,512.81,8698.41,30,True,3,2025-12-29,Completed,False,711.18,0.5,True,3966.81
DEA01770,CRE0520,Canva,Finance & Investing,Substack,Story Series,598307,Macro,0.4584,16340.87,34384.29,-52.5,24178.92,True,9413.19,0,0.0,33592.11,60,False,3,2025-07-27,Completed,False,7838.05,0.5,True,18043.42
DEA01771,CRE0023,Skillshare,Comedy & Entertainment,Substack,Dedicated Video,232355,Mid,0.5163,13670.95,24907.61,-45.1,14179.87,True,6726.12,0,0.0,20905.99,90,False,1,2025-08-01,Completed,False,508.92,0.875,True,11236.66
DEA01772,CRE0025,Acorns,Education & Online Courses,Instagram,Dedicated Video,24104,Micro,0.0271,369.24,806.45,-54.2,469.68,True,201.35,1,39.14,710.17,30,True,2,2025-09-13,Completed,False,100.44,0.444,True,437.21
DEA01773,CRE0508,Hover,Personal Development,LinkedIn,Dedicated Video,202291,Mid,0.0299,2720.91,6193.43,-56.1,3270.46,True,1562.14,3,817.62,5650.22,60,False,1,2025-07-11,Completed,False,549.55,0.7,True,3472.52
DEA01774,CRE0337,Asana,Business & Entrepreneurship,LinkedIn,Integration,421602,Mid,0.0245,7387.12,8732.84,-15.4,8765.2,True,4130.09,6,4382.6,17277.89,60,True,1,2025-05-08,Negotiating,True,1378.08,0.9,True,1345.72
DEA01775,CRE0579,Notion,Language Learning,Instagram,Dedicated Video,221744,Mid,0.0292,1967.88,6483.42,-69.6,2347.95,False,0.0,1,195.66,2543.61,30,True,3,2025-12-21,In Progress,False,380.07,0.25,True,4515.54
DEA01776,CRE0241,Manscaped,Technology & Software,Instagram,Integration,155946,Mid,0.0417,2918.62,3652.75,-20.1,3769.69,False,0.0,6,1884.85,5654.54,30,False,1,2026-01-21,Negotiating,True,851.07,0.364,True,734.13
DEA01777,CRE0446,Manscaped,Parenting & Family,Instagram,Integration,106704,Mid,0.033,682.02,1738.75,-60.8,706.14,False,0.0,0,0.0,706.14,60,False,Unlimited,2025-04-27,Completed,True,24.12,0.167,True,1056.73
DEA01778,CRE0140,Asana,Comedy & Entertainment,Twitter/X,Story Series,89503,Micro,0.0071,309.79,614.4,-49.6,441.18,False,0.0,1,36.77,477.95,30,True,Unlimited,2025-06-29,Completed,True,131.39,0.429,True,304.61
DEA01779,CRE0198,MasterClass,Photography & Videography,LinkedIn,TikTok,67591,Micro,0.0336,660.87,859.48,-23.1,672.06,True,288.85,2,112.01,1072.92,90,False,5,2026-03-19,Completed,False,11.19,0.6,True,198.61
DEA01780,CRE0240,Toptal,Gaming & Esports,Substack,Dedicated Video,306275,Mid,0.3965,21973.72,31797.66,-30.9,33123.37,True,10513.85,3,8280.84,51918.06,90,True,1,2026-03-10,Declined,True,11149.65,1.0,True,9823.94
DEA01781,CRE0557,LastPass,Home Decor & Interior Design,TikTok,Newsletter,21074,Micro,0.0492,247.3,419.1,-41.0,250.76,False,0.0,0,0.0,250.76,15,True,3,2026-01-25,Completed,True,3.46,0.3,True,171.8
DEA01782,CRE0571,Asana,Beauty & Fashion,Substack,Integration,472860,Mid,0.3495,12332.03,25297.12,-51.3,16409.2,False,0.0,2,2734.87,19144.07,60,True,2,2025-11-08,In Progress,False,4077.17,1.0,True,12965.09
DEA01783,CRE0550,Squarespace,Business & Entrepreneurship,Twitter/X,Newsletter,94604,Micro,0.0154,1780.88,2344.82,-24.1,1971.2,False,0.0,3,492.8,2464.0,30,False,5,2025-07-22,Negotiating,False,190.32,0.75,True,563.94
DEA01784,CRE0211,HelloFresh,Personal Development,Twitter/X,Integration,459586,Mid,0.0135,3968.69,6341.49,-37.4,4992.45,True,1528.67,0,0.0,6521.12,30,False,2,2025-03-30,Negotiating,False,1023.76,0.571,True,2372.8
DEA01785,CRE0022,ExpressVPN,Food & Cooking,YouTube,Dedicated Video,494970,Mid,0.0439,10026.3,14195.6,-29.4,14905.38,True,7148.12,3,3726.35,25779.85,90,True,2,2025-09-30,Declined,False,4879.08,1.0,True,4169.3
DEA01786,CRE0023,Airtable,Music & Audio Production,Instagram,Reel,95722,Micro,0.029,568.73,1218.8,-53.3,851.27,False,0.0,2,141.88,993.15,45,False,1,2025-10-08,Declined,False,282.54,0.667,True,650.07
DEA01787,CRE0147,Public,Food & Cooking,Substack,Story Series,399242,Mid,0.5508,5681.41,16964.59,-66.5,6406.4,True,1995.79,6,3203.2,11605.39,45,True,2,2025-08-03,Declined,False,724.99,0.375,True,11283.18
DEA01788,CRE0204,Noom,Business & Entrepreneurship,Instagram,Newsletter,66276,Micro,0.0313,1348.43,1776.55,-24.1,1786.83,True,868.03,1,148.9,2803.76,60,False,3,2025-12-06,Completed,False,438.4,1.0,True,428.12
DEA01789,CRE0378,Asana,Comedy & Entertainment,LinkedIn,Integration,59724,Micro,0.0365,632.88,940.68,-32.7,884.14,False,0.0,0,0.0,884.14,60,True,Unlimited,2026-02-18,In Progress,False,251.26,0.857,True,307.8
DEA01790,CRE0067,ExpressVPN,Education & Online Courses,YouTube,Newsletter,815106,Macro,0.0643,13604.63,24689.22,-44.9,17305.05,True,8263.61,12,17305.05,42873.71,30,True,2,2025-03-25,Negotiating,True,3700.42,0.75,True,11084.59
DEA01791,CRE0536,Wix,Parenting & Family,TikTok,Dedicated Video,25483,Micro,0.0417,351.13,708.7,-50.5,520.12,True,223.32,12,520.12,1263.56,45,False,2,2025-08-08,Completed,False,168.99,0.375,True,357.57
DEA01792,CRE0579,MVMT Watches,Education & Online Courses,LinkedIn,Story Series,6561,Nano,0.0173,47.73,64.56,-26.1,61.8,True,24.53,0,0.0,86.33,30,False,1,2026-02-11,Completed,True,14.07,1.0,True,16.83
DEA01793,CRE0205,Morning Brew,Photography & Videography,YouTube,TikTok,862820,Macro,0.0424,9385.64,12810.94,-26.7,11487.31,False,0.0,1,957.28,12444.59,45,False,1,2026-01-27,Completed,False,2101.67,1.0,True,3425.3
DEA01794,CRE0037,Morning Brew,Beauty & Fashion,LinkedIn,Integration,339094,Mid,0.0142,2514.3,5319.7,-52.7,3944.26,False,0.0,12,3944.26,7888.52,30,False,2,2025-03-31,Completed,True,1429.96,0.625,True,2805.4
DEA01795,CRE0241,Codecademy,Technology & Software,Instagram,Reel,8437,Nano,0.0295,117.46,176.42,-33.4,140.95,False,0.0,6,70.47,211.42,15,True,5,2025-11-13,Completed,True,23.49,0.5,True,58.96
DEA01796,CRE0539,Toptal,Comedy & Entertainment,Twitter/X,Dedicated Video,12066,Micro,0.0277,150.12,298.45,-49.7,168.66,False,0.0,2,28.11,196.77,30,True,5,2025-08-17,Negotiating,False,18.54,0.143,True,148.33
DEA01797,CRE0500,Manscaped,Music & Audio Production,LinkedIn,Instagram Post,541387,Macro,0.0091,2117.16,5041.12,-58.0,2463.26,False,0.0,0,0.0,2463.26,30,False,5,2025-04-24,Negotiating,True,346.1,0.25,True,2923.96
DEA01798,CRE0581,Skillshare,Personal Development,YouTube,Integration,96914,Micro,0.0374,1248.34,1711.78,-27.1,1357.05,True,408.53,12,1357.05,3122.63,30,False,5,2026-02-05,Negotiating,True,108.71,1.0,True,463.44
DEA01799,CRE0181,Magic Spoon,Music & Audio Production,TikTok,TikTok,15174,Micro,0.069,186.42,239.83,-22.3,211.26,False,0.0,0,0.0,211.26,45,False,2,2025-06-13,Negotiating,False,24.84,0.167,True,53.41
DEA01800,CRE0173,Raycon,Personal Development,YouTube,TikTok,51355,Micro,0.0444,296.56,706.97,-58.1,363.1,True,141.31,0,0.0,504.41,90,True,2,2025-08-04,Negotiating,False,66.54,0.286,True,410.41
DEA01801,CRE0500,Skillshare,Gaming & Esports,LinkedIn,Newsletter,723378,Macro,0.0357,10962.56,15535.31,-29.4,15521.72,True,6912.16,0,0.0,22433.88,30,False,2,2025-05-16,Declined,True,4559.16,1.0,True,4572.75
DEA01802,CRE0323,Skillshare,Pet Care,YouTube,Integration,18369,Micro,0.0826,199.78,364.83,-45.2,221.91,False,0.0,12,221.91,443.82,60,False,2,2025-09-29,Completed,True,22.13,0.4,True,165.05
DEA01803,CRE0281,Grammarly,Education & Online Courses,YouTube,Integration,210399,Mid,0.0454,2546.7,4893.84,-48.0,3012.17,False,0.0,6,1506.09,4518.26,60,True,2,2026-03-12,Declined,True,465.47,0.818,True,2347.14
DEA01804,CRE0413,LastPass,Pet Care,Twitter/X,Dedicated Video,324481,Mid,0.0232,5129.97,8985.33,-42.9,5662.99,False,0.0,2,943.83,6606.82,15,False,1,2025-08-15,Declined,True,533.02,1.0,True,3855.36
DEA01805,CRE0519,Calm,Comedy & Entertainment,LinkedIn,Reel,341859,Mid,0.0345,3946.56,5148.94,-23.4,5329.76,True,1985.53,1,444.15,7759.44,45,False,2,2026-03-10,Completed,False,1383.2,1.0,True,1202.38
DEA01806,CRE0300,Headspace,Technology & Software,YouTube,Dedicated Video,420764,Mid,0.0396,12579.29,18300.68,-31.3,19215.71,False,0.0,12,19215.71,38431.42,30,False,Unlimited,2025-11-11,Completed,False,6636.42,1.0,True,5721.39
DEA01807,CRE0247,Fiverr,Science & Space,Substack,Reel,436403,Mid,0.42,8612.88,27089.68,-68.2,11790.93,False,0.0,0,0.0,11790.93,60,False,5,2025-06-14,Negotiating,False,3178.05,0.5,True,18476.8
DEA01808,CRE0138,HelloFresh,Comedy & Entertainment,Instagram,Instagram Post,562809,Macro,0.0329,3485.36,5887.52,-40.8,4866.34,True,2141.85,3,1216.59,8224.78,60,True,Unlimited,2025-04-07,Completed,False,1380.98,1.0,True,2402.16
DEA01809,CRE0054,Public,Parenting & Family,Instagram,Instagram Post,25774,Micro,0.0308,181.14,275.63,-34.3,193.0,False,0.0,0,0.0,193.0,15,True,1,2025-03-21,Completed,True,11.86,0.286,True,94.49
DEA01810,CRE0094,LastPass,Personal Development,LinkedIn,TikTok,3508,Nano,0.0241,15.39,50.68,-69.6,23.57,False,0.0,3,5.89,29.46,30,True,5,2026-01-19,Negotiating,False,8.18,0.333,True,35.29
DEA01811,CRE0140,Headspace,Business & Entrepreneurship,YouTube,TikTok,3307,Nano,0.0225,52.27,62.11,-15.8,65.22,True,21.53,0,0.0,86.75,30,False,2,2025-08-27,Completed,False,12.95,0.667,True,9.84
DEA01812,CRE0237,Noom,Comedy & Entertainment,YouTube,Dedicated Video,603646,Macro,0.0397,7412.73,15911.93,-53.4,9094.93,True,4307.94,0,0.0,13402.87,30,False,3,2026-01-11,Negotiating,True,1682.2,0.6,True,8499.2
DEA01813,CRE0164,Magic Spoon,Photography & Videography,Instagram,Story Series,89005,Micro,0.0248,511.79,777.12,-34.1,579.59,False,0.0,0,0.0,579.59,30,True,2,2026-03-11,Completed,False,67.8,0.875,True,265.33
DEA01814,CRE0129,LastPass,Education & Online Courses,Substack,Instagram Post,65959,Micro,0.4574,1632.22,3491.43,-53.3,2043.99,True,997.37,2,340.66,3382.02,45,True,2,2025-07-17,Completed,True,411.77,0.4,True,1859.21
DEA01815,CRE0233,Shopify,Business & Entrepreneurship,TikTok,Reel,89274,Micro,0.069,1668.63,2160.27,-22.8,2268.28,True,700.76,12,2268.28,5237.32,15,False,Unlimited,2025-06-05,Declined,False,599.65,1.0,True,491.64
DEA01816,CRE0111,Canva,Business & Entrepreneurship,YouTube,Reel,88559,Micro,0.0527,1030.3,1841.46,-44.0,1152.55,False,0.0,3,288.14,1440.69,30,True,2,2025-04-25,Completed,True,122.25,0.6,True,811.16
DEA01817,CRE0090,Betterment,Parenting & Family,Twitter/X,TikTok,325220,Mid,0.0161,1566.79,3790.12,-58.7,2357.53,True,918.72,2,392.92,3669.17,15,True,2,2025-04-30,Completed,True,790.74,0.2,True,2223.33
DEA01818,CRE0432,Noom,Sustainable Living,Instagram,Newsletter,609885,Macro,0.0427,6486.73,11679.18,-44.5,10041.57,True,4303.5,0,0.0,14345.07,90,True,2,2025-09-21,Negotiating,True,3554.84,1.0,True,5192.45
DEA01819,CRE0249,Betterment,Gaming & Esports,Substack,Reel,22206,Micro,0.5476,914.33,1405.63,-35.0,991.28,True,401.35,0,0.0,1392.63,90,True,5,2025-09-12,Negotiating,True,76.95,0.4,True,491.3
DEA01820,CRE0292,ExpressVPN,Finance & Investing,YouTube,Instagram Post,451072,Mid,0.0543,4457.04,9392.61,-52.5,5354.44,True,2001.2,0,0.0,7355.64,30,True,2,2026-01-07,In Progress,False,897.4,0.6,True,4935.57
