launch_id,creator_id,product_name,niche,product_type,price_usd,follower_tier,email_list_size,used_email_launch_sequence,number_of_launch_emails,ai_generated_emails,launch_duration_days,units_sold,gross_revenue_usd,cart_abandonment_rate,cart_recovery_rate,recovery_revenue_usd,total_revenue_usd,refund_rate,affiliate_partners,affiliate_revenue_usd,launch_date,platform_promoted_on
LNC0973,CRE0285,Ranking Course,Gaming & Esports,Course,127,Mega,119026,True,6,False,10,3081,391346.9,0.622,0.04,9736.71,401083.61,0.045,1,83269.16,2025-01-12,YouTube
LNC0974,CRE0423,Composition Guide,Photography & Videography,Bundle,297,Micro,1810,True,5,True,10,68,20359.85,0.789,0.037,594.37,20954.22,0.06,12,1046.31,2025-07-16,Instagram
LNC0975,CRE0100,Crypto Guide,Finance & Investing,Preset Pack,197,Macro,16973,True,4,False,7,429,84556.15,0.704,0.088,5238.42,89794.57,0.016,17,19227.17,2025-08-01,YouTube
LNC0976,CRE0027,Style Bundle,Beauty & Fashion,Guide,97,Mid,27291,True,5,False,3,974,94522.98,0.74,0.087,6085.39,100608.37,0.061,8,17196.85,2026-02-15,LinkedIn
LNC0977,CRE0542,Content Calendar,Comedy & Entertainment,eBook,27,Mid,31690,True,6,False,7,666,18000.74,0.789,0.094,1335.04,19335.78,0.057,19,268.16,2025-05-09,YouTube
LNC0978,CRE0114,Room Planning Guide,Home Decor & Interior Design,Preset Pack,97,Mid,16639,True,5,False,3,417,40508.44,0.667,0.091,2458.74,42967.18,0.024,18,904.41,2025-10-17,TikTok
LNC0979,CRE0449,Habit Tracker Notion,Personal Development,Bundle,197,Micro,5358,False,0,False,7,112,22156.93,0.581,0.01,128.73,22285.66,0.042,13,843.36,2025-10-15,Twitter/X
LNC0980,CRE0594,Itinerary Bundle,Travel & Adventure,Bundle,197,Mega,384114,True,6,True,10,5628,1108736.06,0.684,0.046,34885.27,1143621.33,0.027,7,109479.51,2024-10-11,Instagram
LNC0981,CRE0080,Research Template,Education & Online Courses,Template,97,Mid,16246,True,6,True,3,532,51625.92,0.659,0.056,1905.2,53531.12,0.079,10,5668.28,2024-06-06,LinkedIn
LNC0982,CRE0543,Mixing Template,Music & Audio Production,Preset Pack,127,Micro,6008,False,0,False,5,236,30077.64,0.722,0.01,217.16,30294.8,0.076,18,748.05,2024-08-08,TikTok
LNC0983,CRE0195,Style Bundle,Beauty & Fashion,Guide,197,Micro,3639,True,5,False,14,109,21583.6,0.747,0.065,1047.99,22631.59,0.077,6,2781.91,2024-04-06,Substack
LNC0984,CRE0307,Pet Nutrition Sheet,Pet Care,Guide,17,Mid,55686,True,3,True,7,1287,21885.0,0.706,0.042,648.93,22533.93,0.026,5,5130.0,2025-09-22,YouTube
LNC0985,CRE0495,Fermentation Guide,Food & Cooking,eBook,17,Mid,15506,False,0,False,7,743,12637.8,0.58,0.01,73.3,12711.1,0.017,11,1595.32,2024-03-30,TikTok
LNC0986,CRE0567,Styling Checklist,Home Decor & Interior Design,Preset Pack,127,Micro,2731,True,5,False,10,104,13228.54,0.698,0.085,784.85,14013.39,0.047,6,2146.81,2025-10-22,YouTube
LNC0987,CRE0452,Editing Course,Photography & Videography,Preset Pack,127,Micro,4875,True,7,False,3,116,14758.69,0.781,0.081,933.65,15692.34,0.069,0,4089.97,2024-11-18,Twitter/X
LNC0988,CRE0596,Content Calendar,Comedy & Entertainment,Preset Pack,67,Mid,26561,True,5,True,14,1105,74093.59,0.612,0.083,3763.66,77857.25,0.019,5,5144.55,2025-09-19,Twitter/X
LNC0989,CRE0131,Automation Course,Technology & Software,eBook,67,Macro,19918,True,7,False,10,299,20088.5,0.78,0.107,1676.59,21765.09,0.03,15,5219.24,2024-05-26,Instagram
LNC0990,CRE0435,Fermentation Guide,Food & Cooking,Course,27,Mid,17205,False,0,False,14,307,8295.51,0.705,0.01,58.48,8353.99,0.064,1,286.02,2024-10-27,YouTube
LNC0991,CRE0254,Vocabulary Flash Cards,Language Learning,Course,27,Micro,1846,True,3,False,7,32,869.31,0.597,0.101,52.42,921.73,0.038,9,226.39,2025-11-04,YouTube
LNC0992,CRE0434,Journal Prompts PDF,Personal Development,eBook,47,Macro,78608,False,0,False,5,3417,160642.09,0.609,0.01,978.31,161620.4,0.062,18,37324.75,2025-12-27,LinkedIn
LNC0993,CRE0287,Beat Making Course,Music & Audio Production,Course,47,Micro,5085,False,0,False,7,98,4643.11,0.699,0.01,32.46,4675.57,0.063,6,323.11,2024-12-05,LinkedIn
LNC0994,CRE0520,Sleep Schedule Guide,Parenting & Family,eBook,127,Micro,2567,True,4,False,14,117,14941.25,0.645,0.092,886.61,15827.86,0.075,12,1978.58,2025-11-09,Instagram
LNC0995,CRE0520,Meal Prep Guide,Food & Cooking,Preset Pack,37,Micro,292,False,0,False,10,5,193.19,0.702,0.01,1.36,194.55,0.022,18,42.45,2025-06-20,YouTube
LNC0996,CRE0470,Sample Pack,Music & Audio Production,Template,97,Mid,47565,True,5,True,3,844,81916.41,0.783,0.086,5516.09,87432.5,0.05,19,18734.53,2025-02-24,YouTube
LNC0997,CRE0171,Vocal Warm-Up Guide,Music & Audio Production,Guide,17,Mid,52421,False,0,False,5,1641,27912.81,0.798,0.01,222.74,28135.55,0.025,2,8051.72,2025-03-25,TikTok
LNC0998,CRE0398,Vocal Warm-Up Guide,Music & Audio Production,Template,37,Mega,117754,True,3,False,3,4053,149979.98,0.789,0.061,7218.39,157198.37,0.063,20,34669.49,2024-08-01,Instagram
LNC0999,CRE0315,Study System PDF,Education & Online Courses,Bundle,97,Mid,49916,False,0,False,14,959,93063.23,0.599,0.01,557.45,93620.68,0.042,2,8337.25,2025-01-12,TikTok
LNC1000,CRE0418,Chord Progression PDF,Music & Audio Production,Preset Pack,17,Mid,14019,False,0,False,14,536,9122.99,0.681,0.01,62.13,9185.12,0.03,11,1896.06,2025-08-26,TikTok
